153.9 14.0 0.8
0.0 2.0 0.7
0.0 6.0 0.6
0.7 12.0 0.8
0.0 2.0 0.8
19.6 19.0 0.8
161.2 35.0 0.6
47.0 26.0 0.6
0.0 1.0 0.7
157.2 21.0 0.8
0.9 1.0 0.7
